0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.040404e-03,1.414141e-02,2.424242e-02,3.434343e-02,4.444444e-02,5.454545e-02,6.464646e-02,7.474747e-02,8.484848e-02,9.494949e-02,9.494949e-02,8.484848e-02,7.474747e-02,6.464646e-02,5.454545e-02,4.444444e-02,3.434343e-02,2.424242e-02,1.414141e-02,4.040404e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.052189e-05,3.956229e-04,2.381103e-03,1.165720e-02,2.174242e-02,3.184343e-02,4.194444e-02,5.204545e-02,6.214646e-02,7.224747e-02,8.232218e-02,9.142151e-02,9.600484e-02,8.732218e-02,7.724747e-02,6.714646e-02,5.704545e-02,4.694444e-02,3.684343e-02,2.674242e-02,1.665720e-02,7.172769e-03,6.039562e-04,1.052189e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.740074e-08,3.718281e-06,1.212044e-04,1.214524e-03,2.477087e-03,9.408821e-03,1.924932e-02,2.934348e-02,3.944444e-02,4.954545e-02,5.964640e-02,6.973794e-02,7.953257e-02,8.674143e-02,9.385514e-02,8.938717e-02,7.973577e-02,6.964640e-02,5.954545e-02,4.944444e-02,3.934348e-02,2.924824e-02,1.933612e-02,1.103395e-02,2.657667e-03,1.939041e-04,4.803350e-06,2.740074e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.135610e-11,2.124985e-08,1.456499e-06,3.974471e-05,4.666612e-04,2.112446e-03,3.940616e-03,7.892556e-03,1.683148e-02,2.684629e-02,3.694448e-02,4.704540e-02,5.714271e-02,6.714393e-02,7.612142e-02,8.195937e-02,8.891430e-02,9.013994e-02,8.209341e-02,7.214159e-02,6.204539e-02,5.194448e-02,4.184573e-02,3.180623e-02,2.240182e-02,1.491808e-02,6.134982e-03,9.574008e-04,6.500084e-05,2.017401e-06,2.548840e-08,7.135610e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.858232e-13,9.735277e-11,1.116827e-08,5.494329e-07,1.365617e-05,1.759698e-04,1.105171e-03,3.075833e-03,5.935416e-03,7.588863e-03,1.469875e-02,2.437434e-02,3.444553e-02,4.454406e-02,5.461089e-02,6.428625e-02,7.196337e-02,7.738896e-02,8.256834e-02,8.862836e-02,8.394411e-02,7.459292e-02,6.454356e-02,5.444528e-02,4.436535e-02,3.452768e-02,2.592136e-02,1.852511e-02,1.048614e-02,2.772674e-03,3.470388e-04,2.264464e-05,7.955927e-07,1.439134e-08,1.120700e-10,1.858232e-13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.839145e-16,3.939064e-13,6.750584e-11,5.086971e-09,2.060154e-07,4.818495e-06,6.570275e-05,5.025920e-04,2.000423e-03,4.252727e-03,7.675371e-03,8.596104e-03,1.321345e-02,2.201051e-02,3.195488e-02,4.203334e-02,5.197458e-02,6.093461e-02,6.725902e-02,7.274615e-02,7.637746e-02,8.452773e-02,8.461309e-02,7.685279e-02,6.702675e-02,5.695144e-02,4.694961e-02,3.755269e-02,2.973046e-02,2.199103e-02,1.493707e-02,5.866069e-03,1.163352e-03,1.265963e-04,8.062109e-06,3.073536e-07,6.872351e-09,8.317160e-11,4.418140e-13,4.839145e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.260194e-18,1.472033e-15,3.512259e-13,3.713192e-11,2.172138e-09,7.717902e-08,1.729415e-06,2.450847e-05,2.138862e-04,1.089153e-03,3.088258e-03,5.698635e-03,8.846885e-03,1.049217e-02,1.275646e-02,1.994460e-02,2.950146e-02,3.948537e-02,4.908803e-02,5.694241e-02,6.233157e-02,6.767940e-02,7.120936e-02,7.848736e-02,8.334616e-02,7.857467e-02,6.944022e-02,5.947711e-02,4.968786e-02,4.095834e-02,3.357007e-02,2.561186e-02,1.893366e-02,1.001036e-02,2.887278e-03,4.705477e-04,4.649225e-05,2.912407e-06,1.176604e-07,3.035610e-09,4.791660e-11,4.195441e-13,1.621744e-15,1.260194e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.281756e-21,5.205521e-18,1.647195e-15,2.310902e-13,1.820915e-11,8.955570e-10,2.894625e-08,6.282478e-07,9.154997e-06,8.782875e-05,5.333941e-04,1.951153e-03,4.332378e-03,7.265190e-03,9.670103e-03,1.255092e-02,1.349396e-02,1.847544e-02,2.716075e-02,3.683893e-02,4.576695e-02,5.235226e-02,5.736888e-02,6.220337e-02,6.690585e-02,7.184431e-02,7.973729e-02,7.919436e-02,7.163342e-02,6.204596e-02,5.268849e-02,4.468645e-02,3.728864e-02,2.952134e-02,2.241395e-02,1.459466e-02,5.758630e-03,1.319470e-03,1.865730e-04,1.717415e-05,1.063180e-06,4.486038e-08,1.284208e-09,2.432199e-11,2.885416e-13,1.923290e-15,5.660372e-18,3.281756e-21,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.546238e-24,1.767618e-20,7.157006e-18,1.281700e-15,1.299317e-13,8.353403e-12,3.615984e-10,1.087605e-08,2.302832e-07,3.427304e-06,3.531448e-05,2.446239e-04,1.092826e-03,3.051488e-03,5.711617e-03,8.708965e-03,1.059614e-02,1.417030e-02,1.520492e-02,1.792117e-02,2.507377e-02,3.400515e-02,4.187230e-02,4.737499e-02,5.235013e-02,5.670188e-02,6.266771e-02,6.586582e-02,7.409168e-02,7.807560e-02,7.330503e-02,6.466700e-02,5.601840e-02,4.856303e-02,4.092814e-02,3.357905e-02,2.572605e-02,1.895377e-02,9.693060e-03,2.989701e-03,5.757823e-04,7.312070e-05,6.375710e-06,3.911995e-07,1.707500e-08,5.291737e-10,1.146310e-11,1.678227e-13,1.560802e-15,8.211557e-18,1.902991e-20,8.546238e-24,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.225583e-26,5.818564e-23,2.932560e-20,6.513236e-18,8.221265e-16,6.645755e-14,3.672780e-12,1.440749e-10,4.094571e-09,8.499828e-08,1.286095e-06,1.401328e-05,1.074857e-04,5.613906e-04,1.925066e-03,4.327492e-03,7.168965e-03,9.898844e-03,1.190405e-02,1.520394e-02,1.732506e-02,1.844782e-02,2.343136e-02,3.091279e-02,3.740366e-02,4.225581e-02,4.718694e-02,5.156947e-02,5.780453e-02,6.104693e-02,6.741741e-02,7.481677e-02,7.400279e-02,6.727199e-02,5.963272e-02,5.240422e-02,4.463385e-02,3.752158e-02,2.928131e-02,2.273894e-02,1.424614e-02,5.711292e-03,1.448264e-03,2.437347e-04,2.845335e-05,2.376916e-06,1.448377e-07,6.495901e-09,2.143519e-10,5.151468e-12,8.819687e-14,1.034551e-15,7.776589e-18,3.318186e-20,6.215163e-23,2.225583e-26,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
